Species
Macrosoma albida
Macrosoma albifascia
Macrosoma albimacula
Macrosoma albipannosa
Macrosoma albistria
Macrosoma amaculata
Macrosoma bahiata
Macrosoma cascaria
Macrosoma conifera
Macrosoma coscoja
Macrosoma costilunata
Macrosoma hedylaria
Macrosoma heliconiaria
Macrosoma hyacinthina
Macrosoma intermedia
Macrosoma klagesi
Macrosoma lamellifera
Macrosoma leptosiata
Macrosoma leucophasiata
Macrosoma leucoplethes
Macrosoma lucivittata
Macrosoma majormacula
Macrosoma minutipuncta
Macrosoma muscerdata
Macrosoma napiaria
Macrosoma nigrimacula
Macrosoma paularia
Macrosoma pectinogyna
Macrosoma rubedinaria
Macrosoma satellitiata
Macrosoma semiermis
Macrosoma stabilinota
Macrosoma subornata
Macrosoma tipulata
Macrosoma uniformis
Macrosoma ustrinaria
Allora doleschallii
Allora major
Badamia atrox
Badamia exclamationis
Bibasis iluska
Bibasis mahintha
Bibasis nestor
Bibasis sena
Burara amara
Burara anadi
Burara aquilina
Burara etelka
Burara gomata
Burara harisa
Burara jaina
Burara miracula
Burara nishiyamai
Burara oedipodea
Burara phul
Burara striata
Burara tuckeri
Burara vasutana
Choaspes adhara
Choaspes benjaminii
Choaspes furcata
Choaspes hemixanthus
Choaspes illuensis
Choaspes plateni
Choaspes stigmata
Choaspes subcaudata
Choaspes xanthopogon
Coeliades bixana
Coeliades chalybe
Coeliades fervida
Coeliades fidia
Coeliades forestan
Coeliades hanno
Coeliades keithloa
Coeliades libeon
Coeliades menelik
Coeliades pisistratus
Coeliades rama
Coeliades ramanatek
Coeliades sejuncta
Hasora anura
Hasora badra
Hasora borneensis
Hasora buina
Hasora celaenus
Hasora chromus
Hasora discolor
Hasora hurama
Hasora khoda
Hasora leucospila
Hasora lizetta
Hasora mavis
Hasora mixta
Hasora moestissima
Hasora mus
Hasora myra
Hasora perplexa
Hasora proxissima
Hasora quadripunctata
Hasora sakit
Hasora salanga
Hasora schoenherr
Hasora subcaelestis
Hasora taminatus
Hasora thridas
Hasora umbrina
Hasora vitta
Hasora wilcocksi
Hasora zoma
Pyrrhiades aeschylus
Pyrrhiades anchises
Pyrrhiades bocagii
Pyrrhiades lucagus
Pyrrhiades pansa
Pyrrhochalcia iphis
Achalarus albociliatus
Achalarus casica
Achalarus lyciades
Achalarus tehuacana
Achalarus toxeus
Aguna albistria
Aguna asander
Aguna aurunce
Aguna camagura
Aguna cirrus
Aguna claxon
Aguna clina
Aguna coeloides
Aguna coelus
Aguna ganna
Aguna glaphyrus
Aguna latifascia
Aguna latimacula
Aguna longicauda
Aguna megaeles
Aguna mesodentata
Aguna metophis
Aguna nicolayi
Aguna panama
Aguna parva
Aguna penicillata
Aguna similis
Aguna spatulata
Aguna spicata
Aguna squamalba
Aguna venezuelae
